problem,run,iterations,runtime_s,solver_objective
Q4-2,2025-08-27,339,0.002033041999999874,53826.721733186
Q4-3,2025-08-27@00,338,0.0018540829999995623,53630.96411979578
Q4-3,2025-08-27@06,261,0.002293459000000553,5951.796048226894
Q4-3,2025-08-27@12,172,0.0012895000000003876,1785.0566562666863
Q4-3,2025-08-27@18,75,0.0005696659999996356,0.0013828883350753593
Q2,2025-08-28,333,0.0018963750000002833,45928.536879229985
Q3,2025-08-28@00,329,0.0018539579999998779,45082.04286348799
Q3,2025-08-28@06,267,0.0023055000000002934,6555.091742079164
Q3,2025-08-28@12,186,0.0013465000000003613,3613.545911690362
Q3,2025-08-28@18,78,0.0006803330000000329,38.76001631196209
Q4-2,2025-08-28,336,0.0018828329999998061,52369.94141839849
Q4-3,2025-08-28@00,332,0.001744459000000198,51411.33753240598
Q4-3,2025-08-28@06,265,0.002224958000000221,6848.589021852359
Q4-3,2025-08-28@12,183,0.001259832999999766,4090.990680702264
Q4-3,2025-08-28@18,76,0.0005651250000004993,43.06699269240529
Q2,2025-08-29,336,0.001792624999999326,30120.458533840254
Q3,2025-08-29@00,352,0.0018294170000006105,32626.331529723724
Q3,2025-08-29@06,231,0.0020092919999994407,0.0024551299158312744
Q3,2025-08-29@12,214,0.0014830420000002675,0.0020739035548117276
Q3,2025-08-29@18,83,0.0006116250000003376,0.0011800006732184327
Q4-2,2025-08-29,336,0.001720791999999527,30475.394363669977
Q4-3,2025-08-29@00,352,0.0017936670000002763,32720.103097086947
Q4-3,2025-08-29@06,231,0.001996333000000128,0.0024551299158312744
Q4-3,2025-08-29@12,215,0.001329540999999601,0.0020739035548117276
Q4-3,2025-08-29@18,84,0.0005807920000000522,0.0011800006732184324
Q2,2025-08-30,336,0.0017797499999998578,30122.493435040084
Q3,2025-08-30@00,353,0.001865207999999896,32105.668077211365
Q3,2025-08-30@06,232,0.0021326250000006652,0.0025146596331039927
Q3,2025-08-30@12,183,0.0013432919999996074,0.002124107424651234
Q3,2025-08-30@18,80,0.0005506249999998047,0.0012130293151398153
Q4-2,2025-08-30,335,0.0017263330000005794,30364.446513153853
Q4-3,2025-08-30@00,351,0.0017799170000003528,32010.449700176436
Q4-3,2025-08-30@06,233,0.0019770830000007678,0.0025146596331039927
Q4-3,2025-08-30@12,184,0.0012488749999999271,0.0021241074246512335
Q4-3,2025-08-30@18,82,0.0005834159999995592,0.001213029315139815
Q2,2025-08-31,327,0.0017749579999994936,45059.07141727854
Q3,2025-08-31@00,322,0.0017117920000000453,46091.266399295026
Q3,2025-08-31@06,246,0.0022015000000008556,834.7920183996644
Q3,2025-08-31@12,172,0.0013832080000000246,645.1577171068857
Q3,2025-08-31@18,77,0.0005989160000003935,17.546506162143977
Q4-2,2025-08-31,337,0.001875082999999833,51553.54160248403
Q4-3,2025-08-31@00,335,0.0018633339999993836,52611.553198046015
Q4-3,2025-08-31@06,242,0.0023072910000001556,994.2871791847857
Q4-3,2025-08-31@12,168,0.0012105829999997653,382.64974931711
Q4-3,2025-08-31@18,75,0.0005481249999998994,21.66158897575159
Q2,2025-09-01,330,0.001773124999999709,45778.520879106974
Q3,2025-09-01@00,339,0.0018384579999999318,51058.110736466886
Q3,2025-09-01@06,249,0.002318832999999465,0.002245735863159142
Q3,2025-09-01@12,165,0.0013687500000001407,0.0019084299710806062
Q3,2025-09-01@18,78,0.0005588750000002918,0.0012959740519876538
Q4-2,2025-09-01,336,0.0017872919999994963,52130.10366484789
Q4-3,2025-09-01@00,344,0.0019382080000003299,57314.03305238383
Q4-3,2025-09-01@06,245,0.0020409169999995314,0.002245735863159142
Q4-3,2025-09-01@12,163,0.0012049169999999165,0.0019084299710806064
Q4-3,2025-09-01@18,76,0.000604333000000068,0.0012959740519876538
Q2,2025-09-02,331,0.0017769999999996955,45531.023741397505
Q3,2025-09-02@00,336,0.001850999999999381,45084.68983450716
Q3,2025-09-02@06,258,0.0022652500000006626,0.0028638696818068902
Q3,2025-09-02@12,166,0.0012690420000005531,0.0018754843482931415
Q3,2025-09-02@18,80,0.0005645000000003009,0.0013023341323166152
Q4-2,2025-09-02,334,0.0018362500000002058,51421.38833335879
Q4-3,2025-09-02@00,339,0.0017620000000002634,50888.536905426496
Q4-3,2025-09-02@06,259,0.0021695840000006683,0.0028638696818068907
Q4-3,2025-09-02@12,163,0.0012359169999998088,0.0018754843482931415
Q4-3,2025-09-02@18,79,0.0005690839999994424,0.0013023341323166154
Q2,2025-09-03,335,0.0018283329999997378,44236.37651557835
Q3,2025-09-03@00,329,0.0018831249999999855,46107.31215913408
Q3,2025-09-03@06,241,0.002094999999999736,0.0025552967663227885
Q3,2025-09-03@12,170,0.0012065000000003323,313.79083527106724
Q3,2025-09-03@18,83,0.0005645830000000629,0.001332317610462963
Q4-2,2025-09-03,336,0.0018106659999999053,49221.75062152323
Q4-3,2025-09-03@00,332,0.001794541000000649,51144.214481977186
Q4-3,2025-09-03@06,239,0.00204866600000031,0.0025340091182637177
Q4-3,2025-09-03@12,171,0.0012450410000006684,185.89170004953655
Q4-3,2025-09-03@18,84,0.0005714169999997409,0.001332317610462963
Q2,2025-09-04,336,0.0019280840000002186,43177.55456072435
Q3,2025-09-04@00,329,0.0019262920000002737,45287.44507926488
Q3,2025-09-04@06,237,0.0021972500000000394,0.0027736192615484554
Q3,2025-09-04@12,170,0.0012687499999994856,0.0021214514738921116
Q3,2025-09-04@18,81,0.000601374999999571,0.0013295561175480964
Q4-2,2025-09-04,342,0.0019314589999996912,47745.33763228015
Q4-3,2025-09-04@00,331,0.0018316249999994483,49971.43191284901
Q4-3,2025-09-04@06,236,0.001989041999999941,0.002852875498598456
Q4-3,2025-09-04@12,171,0.001215499999999814,323.02245868921784
Q4-3,2025-09-04@18,81,0.0005756249999997465,0.001329556117548096
Q2,2025-09-05,333,0.001932541999999593,27729.057398802415
Q3,2025-09-05@00,323,0.001759082999999606,28767.655831597687
Q3,2025-09-05@06,218,0.0019624590000004716,0.002232135211025582
Q3,2025-09-05@12,179,0.0012197499999997419,0.001948145842331276
Q3,2025-09-05@18,80,0.0005631249999993315,0.0011908264261399181
Q4-2,2025-09-05,336,0.001770834000000221,26926.796637179297
Q4-3,2025-09-05@00,325,0.0017387500000003442,27817.322743972083
Q4-3,2025-09-05@06,218,0.0032251660000000015,0.002232135211025582
Q4-3,2025-09-05@12,180,0.0014040419999998832,0.001948145842331276
Q4-3,2025-09-05@18,80,0.0006213340000007506,0.0011908264261399181
Q2,2025-09-06,333,0.0018665410000000549,27580.05892066229
Q3,2025-09-06@00,331,0.0018124590000008212,28601.863123040162
Q3,2025-09-06@06,224,0.0020763339999998465,0.002268896131253634
Q3,2025-09-06@12,176,0.001317042000000157,0.001981685675700618
Q3,2025-09-06@18,81,0.0005759999999996879,0.0011751164085558982
Q4-2,2025-09-06,337,0.0018153749999996194,26721.386349977824
Q4-3,2025-09-06@00,335,0.0018847080000004013,27635.910090349367
Q4-3,2025-09-06@06,225,0.002095249999999993,0.002268896131253634
Q4-3,2025-09-06@12,176,0.0014262919999996626,0.001981685675700618
Q4-3,2025-09-06@18,80,0.0005677090000002494,0.0011751164085558982
Q2,2025-09-07,332,0.0019119579999999914,42595.459203528706
Q3,2025-09-07@00,321,0.0017846249999999841,42920.81848771546
Q3,2025-09-07@06,256,0.0021882079999997472,1741.6831577681426
Q3,2025-09-07@12,166,0.0012195410000002127,0.0017913504306099786
Q3,2025-09-07@18,84,0.0006021249999994538,0.0013448059130787028
Q4-2,2025-09-07,331,0.001906584000000322,46901.12042147455
Q4-3,2025-09-07@00,324,0.001884666000000479,47242.10231197083
Q4-3,2025-09-07@06,258,0.0023673749999995053,1515.2953245639649
Q4-3,2025-09-07@12,163,0.001287665999999632,0.0017288981752558118
Q4-3,2025-09-07@18,82,0.0005896659999997667,0.0013448059130787028
Q2,2025-09-08,331,0.0019062079999994097,42214.807089280446
Q3,2025-09-08@00,332,0.0017765410000007975,46769.918053718735
Q3,2025-09-08@06,254,0.002081583999999914,0.0028867853639979405
Q3,2025-09-08@12,184,0.0012774159999997536,2071.0563636503293
Q3,2025-09-08@18,80,0.0006005410000007316,0.001347352809855195
Q4-2,2025-09-08,335,0.0018640830000000719,45535.08955555475
Q4-3,2025-09-08@00,329,0.0019316670000000258,49988.98912684198
Q4-3,2025-09-08@06,255,0.0022380829999999463,0.0028867853639979405
Q4-3,2025-09-08@12,182,0.0013593749999998295,2025.1673562285607
Q4-3,2025-09-08@18,82,0.0006301249999998149,0.001347352809855195
Q2,2025-09-09,336,0.001974666999999819,42466.154861832416
Q3,2025-09-09@00,316,0.001823332999999927,41043.92811018331
Q3,2025-09-09@06,254,0.002263791999999931,1738.342295737877
Q3,2025-09-09@12,170,0.0012575830000001176,717.5976675086475
Q3,2025-09-09@18,86,0.000579582999999495,0.0013538799560105438
Q4-2,2025-09-09,339,0.0018262499999996962,46041.944837190444
Q4-3,2025-09-09@00,319,0.0019822500000001853,44738.28828552212
Q4-3,2025-09-09@06,251,0.002229374999999756,1730.6326232514882
Q4-3,2025-09-09@12,167,0.0013072080000000597,713.2647143583276
Q4-3,2025-09-09@18,84,0.0005732499999995255,0.0013538799560105438
Q2,2025-09-10,331,0.0018702499999996292,43138.59956983537
Q3,2025-09-10@00,334,0.00187729200000053,47664.75845721246
Q3,2025-09-10@06,255,0.0021299170000004253,0.002824188066092934
Q3,2025-09-10@12,188,0.0012962079999994103,3782.0852656416423
Q3,2025-09-10@18,80,0.0006047090000000921,0.0013499812065789606
Q4-2,2025-09-10,334,0.0019208330000006768,46699.52391155716
Q4-3,2025-09-10@00,330,0.0019407080000002352,51056.22327630457
Q4-3,2025-09-10@06,253,0.0022464160000001954,0.002824188066092934
Q4-3,2025-09-10@12,189,0.001429292000000082,3812.0391991051692
Q4-3,2025-09-10@18,82,0.000613957999999748,0.0013499812065789608
Q2,2025-09-11,336,0.0018425420000003356,42862.94252624553
Q3,2025-09-11@00,333,0.0018996669999999938,47841.312610859044
Q3,2025-09-11@06,257,0.0021734999999996063,0.00290433621697613
Q3,2025-09-11@12,170,0.001247084000000065,0.0023086248080476848
Q3,2025-09-11@18,92,0.0006664590000005077,0.001330479316459619
Q4-2,2025-09-11,337,0.0019887499999997615,46328.03410871157
Q4-3,2025-09-11@00,330,0.0018094170000004794,51367.86397498334
Q4-3,2025-09-11@06,256,0.002050834000000279,0.00290433621697613
Q4-3,2025-09-11@12,170,0.0012270420000000115,0.0023086248080476848
Q4-3,2025-09-11@18,93,0.0005949589999998395,0.001330479316459619
Q2,2025-09-12,338,0.0018283329999997378,27032.601171370894
Q3,2025-09-12@00,329,0.0017409999999999926,28432.076606037856
Q3,2025-09-12@06,227,0.0019969999999993604,0.002273947282635254
Q3,2025-09-12@12,184,0.0013264580000003079,0.0018942654810156037
Q3,2025-09-12@18,81,0.0006337089999997048,0.0011911810765931068
Q4-2,2025-09-12,339,0.0017752079999997505,25720.695397562355
Q4-3,2025-09-12@00,332,0.0017785420000002716,26952.241678850332
Q4-3,2025-09-12@06,224,0.0020494160000001926,0.0022741145474912215
Q4-3,2025-09-12@12,185,0.0015494170000005525,0.0018941801627302816
Q4-3,2025-09-12@18,81,0.0005704169999996012,0.0011912888216616942
Q2,2025-09-13,336,0.0018397080000003285,26968.625960009125
Q3,2025-09-13@00,330,0.0018504999999997551,28203.38032980842
Q3,2025-09-13@06,227,0.0020423330000003403,0.0022454114545639565
Q3,2025-09-13@12,181,0.001389624999999839,0.0019216340339515605
Q3,2025-09-13@18,83,0.0006077080000004287,0.0011679383828338476
Q4-2,2025-09-13,338,0.0018407079999995801,25644.862136791755
Q4-3,2025-09-13@00,329,0.0017813340000003564,26746.824146365776
Q4-3,2025-09-13@06,227,0.0019607499999994005,0.002245411454563957
Q4-3,2025-09-13@12,182,0.0012864160000001235,0.0019216340339515605
Q4-3,2025-09-13@18,83,0.0005613750000001971,0.0011679383828338476
Q2,2025-09-14,332,0.0017552910000002697,42479.884379530464
Q3,2025-09-14@00,340,0.0018502499999994981,50858.65648931491
Q3,2025-09-14@06,268,0.002294249999999387,0.0026279062053148655
Q3,2025-09-14@12,175,0.0013060829999993473,731.6372772190246
Q3,2025-09-14@18,85,0.0005967499999997017,0.001368057465208333
Q4-2,2025-09-14,337,0.0018509580000003467,45914.04239761373
Q4-3,2025-09-14@00,334,0.001914584000000552,54025.66306797854
Q4-3,2025-09-14@06,265,0.002206667000000273,0.002627906205314865
Q4-3,2025-09-14@12,176,0.0012812079999999781,722.521046903645
Q4-3,2025-09-14@18,84,0.0005954580000002707,0.001368057465208333
Q2,2025-09-15,350,0.0019797920000002023,41315.91581599711
Q3,2025-09-15@00,332,0.0019245410000001684,39987.187176164225
Q3,2025-09-15@06,250,0.0026004999999997835,0.003222963503999246
Q3,2025-09-15@12,184,0.0013943750000002808,610.2626903137453
Q3,2025-09-15@18,96,0.0006330840000003946,0.0013662892070329215
Q4-2,2025-09-15,354,0.001990417000000022,43706.64464250249
Q4-3,2025-09-15@00,335,0.0018905829999997792,42555.971524368586
Q4-3,2025-09-15@06,246,0.0020737500000000963,0.003222963503999246
Q4-3,2025-09-15@12,181,0.0012905000000005273,552.5511074251531
Q4-3,2025-09-15@18,93,0.0006025830000000454,0.0013662892070329215
Q2,2025-09-16,345,0.0018667919999995064,40040.58735055734
Q3,2025-09-16@00,370,0.002195582999999779,47475.3425382922
Q3,2025-09-16@06,259,0.0022475420000001023,0.003279254247759729
Q3,2025-09-16@12,184,0.0012633749999997335,0.0022291984346567034
Q3,2025-09-16@18,90,0.0005759169999999258,0.0013796031957497422
Q4-2,2025-09-16,353,0.0019217920000000888,42403.97282065422
Q4-3,2025-09-16@00,363,0.002041958000000399,49460.32172115375
Q4-3,2025-09-16@06,259,0.002219415999999974,0.003278839994872213
Q4-3,2025-09-16@12,184,0.0012848750000005182,0.0022256521157675746
Q4-3,2025-09-16@18,91,0.0005927500000000308,0.0013796031957497422
Q2,2025-09-17,356,0.0021905420000001286,42351.12660764261
Q3,2025-09-17@00,350,0.0019172919999999039,45856.88598240771
Q3,2025-09-17@06,271,0.0022057500000007835,0.003231799999394187
Q3,2025-09-17@12,197,0.0013477909999997095,99.19204232048263
Q3,2025-09-17@18,94,0.0006140419999995927,0.0013702571351239708
Q4-2,2025-09-17,351,0.002013625000000019,44914.054353035455
Q4-3,2025-09-17@00,346,0.0018350000000006972,48524.81273669093
Q4-3,2025-09-17@06,271,0.0020644159999996248,0.003319014880361574
Q4-3,2025-09-17@12,199,0.001336333000000245,89.66097247309125
Q4-3,2025-09-17@18,92,0.0006787919999995395,0.0013702571351239703
Q2,2025-09-18,358,0.0020465420000004286,40537.40849203744
Q3,2025-09-18@00,354,0.0018769170000005886,40379.80052876097
Q3,2025-09-18@06,280,0.002421875000000462,5063.8648286374555
Q3,2025-09-18@12,190,0.0013379169999998552,719.7020115325099
Q3,2025-09-18@18,93,0.0006052920000003681,0.001372685451862654
Q4-2,2025-09-18,357,0.0019892499999993873,42810.77765382098
Q4-3,2025-09-18@00,353,0.0019324169999999086,42751.900712645416
Q4-3,2025-09-18@06,281,0.0026030839999995337,4488.628963137924
Q4-3,2025-09-18@12,189,0.0013574580000002001,701.8739199271006
Q4-3,2025-09-18@18,92,0.0005737080000001171,0.0013726854518626543
Q2,2025-09-19,335,0.00177720800000003,24761.467213290598
Q3,2025-09-19@00,340,0.0017754170000001679,26307.477772142087
Q3,2025-09-19@06,232,0.0020010829999996815,0.002482204574151954
Q3,2025-09-19@12,181,0.0011925000000001518,0.0020236686077710906
Q3,2025-09-19@18,81,0.0005628340000001231,0.0011668404490889914
Q4-2,2025-09-19,335,0.0017944999999999212,23011.904356257994
Q4-3,2025-09-19@00,341,0.0018022909999997339,24326.996104834336
Q4-3,2025-09-19@06,233,0.002391332999999385,0.0024822045741519543
Q4-3,2025-09-19@12,182,0.0013125000000000497,0.00202366860777109
Q4-3,2025-09-19@18,81,0.0005682079999997924,0.0011668404490889916
Q2,2025-09-20,335,0.0018015839999998562,24655.47800324868
Q3,2025-09-20@00,339,0.0018009999999994974,26669.62784676699
Q3,2025-09-20@06,232,0.001972874999999874,0.0024525378879930028
Q3,2025-09-20@12,184,0.001257792000000535,0.0020344759710864187
Q3,2025-09-20@18,80,0.0005688329999999908,0.0011530664640041154
Q4-2,2025-09-20,335,0.0018892499999996204,22840.12512805978
Q4-3,2025-09-20@00,340,0.001974917000000076,24548.898004298375
Q4-3,2025-09-20@06,232,0.0021778329999992962,0.0024525378879930028
Q4-3,2025-09-20@12,183,0.0013032920000002335,0.0020344759710864187
Q4-3,2025-09-20@18,80,0.0005776669999999484,0.0011530664640041154
Q2,2025-09-21,362,0.0020368340000000984,41291.228322259514
Q3,2025-09-21@00,365,0.0019978749999998158,44571.821452409305
Q3,2025-09-21@06,293,0.002382833000000417,0.002971422954834824
Q3,2025-09-21@12,178,0.0013537089999999807,0.0018442769003061041
Q3,2025-09-21@18,89,0.0006039580000001266,0.0013725539057499992
Q4-2,2025-09-21,363,0.0021089170000001545,43454.03660192964
Q4-3,2025-09-21@00,362,0.001996791999999914,46713.21104741427
Q4-3,2025-09-21@06,291,0.002297458000000141,0.002971422954834824
Q4-3,2025-09-21@12,177,0.0012528340000006466,0.0018442769003061046
Q4-3,2025-09-21@18,89,0.0005952499999999361,0.0013725539057499992
Q2,2025-09-22,371,0.0019487919999994219,39384.053427794846
Q3,2025-09-22@00,358,0.001867250000000098,44972.82875298541
Q3,2025-09-22@06,304,0.002229958000000032,207.03561848013098
Q3,2025-09-22@12,188,0.0012337919999998448,0.0022233254075544402
Q3,2025-09-22@18,93,0.0007200420000001984,19.328850543770198
Q4-2,2025-09-22,374,0.00204604100000072,40698.071049082224
Q4-3,2025-09-22@00,365,0.0020175000000000054,46357.95371129466
Q4-3,2025-09-22@06,301,0.002389457999999678,204.203535590926
Q4-3,2025-09-22@12,191,0.0013081670000003598,0.0022282019574294404
Q4-3,2025-09-22@18,92,0.0006675830000002492,19.774660952969423
Q2,2025-09-23,370,0.001980416000000318,38769.63874564345
Q3,2025-09-23@00,364,0.0019903750000000997,43903.71624828865
Q3,2025-09-23@06,265,0.0022295000000003284,0.003306198618777262
Q3,2025-09-23@12,180,0.001333542000000243,0.0020751072143987644
Q3,2025-09-23@18,91,0.0005742499999996653,0.0013940895215216052
Q4-2,2025-09-23,366,0.0021085000000002907,40216.53529187395
Q4-3,2025-09-23@00,364,0.0020109579999996186,45277.866072494064
Q4-3,2025-09-23@06,266,0.002219499999999819,0.003306198618777262
Q4-3,2025-09-23@12,182,0.0012997499999993778,0.0020747264821765433
Q4-3,2025-09-23@18,92,0.0006282500000001079,0.0013940895215216048
Q2,2025-09-24,367,0.0020532499999994513,40290.443500331625
Q3,2025-09-24@00,345,0.001790083999999581,38485.13559947985
Q3,2025-09-24@06,350,0.002778832999999814,4271.3094948121225
Q3,2025-09-24@12,247,0.0015666250000005988,3883.534991018982
Q3,2025-09-24@18,136,0.0006987499999997482,94.62715430705616
Q4-2,2025-09-24,366,0.0020078339999995976,41757.248029153205
Q4-3,2025-09-24@00,346,0.001790291000000721,40015.18734818639
Q4-3,2025-09-24@06,347,0.002439916000000153,4083.823437091552
Q4-3,2025-09-24@12,244,0.001441707999999764,3818.772486307708
Q4-3,2025-09-24@18,135,0.0007033749999996175,98.26134537316743
Q2,2025-09-25,369,0.002038832999999407,39529.66247538101
Q3,2025-09-25@00,370,0.002065625000000182,41873.10925865255
Q3,2025-09-25@06,293,0.002425416999999541,3092.0310599284912
Q3,2025-09-25@12,184,0.0013107919999999496,353.6854596166557
Q3,2025-09-25@18,88,0.0005932909999994962,0.0013922276403734559
Q4-2,2025-09-25,371,0.0020614999999999384,40709.4805505074
Q4-3,2025-09-25@00,368,0.001954999999999707,43027.703798175186
Q4-3,2025-09-25@06,293,0.0023441669999995085,3041.0105245876707
Q4-3,2025-09-25@12,184,0.0012936659999995825,361.5893493319586
Q4-3,2025-09-25@18,92,0.0006588330000001363,0.0013922276403734567
Q2,2025-09-26,337,0.0018190829999999991,23251.64943807118
Q3,2025-09-26@00,367,0.0019473340000004669,26305.805080107955
Q3,2025-09-26@06,236,0.002047667000000253,0.002429681651716187
Q3,2025-09-26@12,186,0.0012673750000002926,0.0019200429734459693
Q3,2025-09-26@18,83,0.0005843750000007475,0.001109847081709876
Q4-2,2025-09-26,337,0.0018250000000001876,20945.2301392517
Q4-3,2025-09-26@00,369,0.0019236249999998734,23356.29042288851
Q4-3,2025-09-26@06,238,0.0019834579999997715,0.0025249721057106315
Q4-3,2025-09-26@12,188,0.0013933330000002186,0.002015333427440415
Q4-3,2025-09-26@18,87,0.0005865420000006338,0.00107718605105144
Q2,2025-09-27,334,0.001879667000000751,23375.48249706326
Q3,2025-09-27@00,337,0.0018644160000000909,24284.566659507964
Q3,2025-09-27@06,239,0.002025957999999939,0.0028491745396144715
Q3,2025-09-27@12,174,0.0012178330000001125,0.001694303624168518
Q3,2025-09-27@18,84,0.0005672920000003856,0.001132036839097994
